id	gene	chrom	chromStart	chromEnd	strand
ENSG00000228252.7	COL6A4P2	chr3	130212823	130273806	+
ENSG00000249253.1	RP11-77P16.1	chr3	130293337	130293760	+
ENSG00000172752.13	COL6A5	chr3	130345516	130484844	+
ENSG00000222683.1	AC093004.1	chr3	130369227	130369344	-
ENSG00000206384.9	COL6A6	chr3	130560334	130678155	+
ENSG00000196455.6	PIK3R4	chr3	130678935	130746829	-
ENSG00000222783.1	RN7SKP212	chr3	130811768	130812095	-
ENSG00000232829.3	GSTO3P	chr3	130827659	130828376	+
ENSG00000017260.18	ATP2C1	chr3	130850595	131016712	+
ENSG00000280127.1	AC055733.1	chr3	130868872	130869246	-
ENSG00000250592.1	RP11-39E3.3	chr3	130899414	130929976	-
ENSG00000252894.2	Y_RNA	chr3	130914340	130914452	-
ENSG00000249098.1	RP11-39E3.4	chr3	130918226	130919120	-
ENSG00000251579.1	RP11-39E3.5	chr3	130927754	130928276	-
ENSG00000034533.10	ASTE1	chr3	131013875	131027649	-
ENSG00000114670.12	NEK11	chr3	131026850	131350465	+
ENSG00000250129.4	RP11-265F19.1	chr3	131053317	131072339	-
ENSG00000201550.1	RNU6-726P	chr3	131092821	131092927	-
ENSG00000212073.1	AC121332.1	chr3	131111670	131111758	-
ENSG00000250608.1	RP11-933H2.4	chr3	131325092	131381475	-
ENSG00000246082.2	NUDT16P1	chr3	131361898	131365122	+
ENSG00000198585.10	NUDT16	chr3	131381671	131388830	+
ENSG00000261167.1	RP11-517B11.7	chr3	131455126	131458598	-
ENSG00000114686.7	MRPL3	chr3	131462212	131502983	-
ENSG00000249020.1	SNORA58	chr3	131479097	131479233	-
ENSG00000248468.1	RP11-517B11.4	chr3	131517831	131520880	+
ENSG00000248530.1	BCL2L12P1	chr3	131526447	131527179	+
ENSG00000196353.10	CPNE4	chr3	131533555	132285410	-
ENSG00000251447.1	RP11-517B11.6	chr3	131537571	131537685	-
ENSG00000265859.1	MIR5704	chr3	131985855	131985931	-
ENSG00000240854.1	RP11-64K7.1	chr3	132175402	132176711	+
ENSG00000242899.1	RPL7P16	chr3	132243528	132244265	-
ENSG00000014257.14	ACPP	chr3	132317367	132368298	+
ENSG00000240890.2	RP11-65E22.2	chr3	132386522	132389074	+
ENSG00000213264.3	NIP7P2	chr3	132401253	132401796	+
ENSG00000138246.14	DNAJC13	chr3	132417526	132539032	+
ENSG00000240303.6	ACAD11	chr3	132558138	132660723	-
ENSG00000274810.2	NPHP3-ACAD11	chr3	132558142	132722459	-
ENSG00000129048.6	ACKR4	chr3	132597237	132618967	+
ENSG00000251614.1	HSPA8P19	chr3	132645831	132650383	+
ENSG00000081307.11	UBA5	chr3	132654446	132678097	+
ENSG00000113971.17	NPHP3	chr3	132680609	132722442	-
ENSG00000248724.5	NPHP3-AS1	chr3	132721750	132874223	+
ENSG00000250355.1	RP11-79L21.1	chr3	132857069	132857224	+
ENSG00000249725.1	RP11-469L4.1	chr3	133015004	133037052	-
ENSG00000144868.12	TMEM108	chr3	133038391	133397792	+
ENSG00000251011.4	TMEM108-AS1	chr3	133246106	133257188	-
ENSG00000170819.4	BFSP2	chr3	133399995	133475222	+
ENSG00000249820.1	RP11-503I22.2	chr3	133409955	133410843	+
ENSG00000249993.1	BFSP2-AS1	chr3	133429269	133455776	-
ENSG00000214301.4	RP11-91K8.4	chr3	133490824	133491505	+
ENSG00000272832.1	RP11-91K8.5	chr3	133543064	133543466	-
ENSG00000250983.1	RP11-91K8.2	chr3	133546071	133546272	-
ENSG00000201827.1	SNORA33	chr3	133551186	133551315	+
ENSG00000091527.14	CDV3	chr3	133573730	133590261	+
ENSG00000163781.11	TOPBP1	chr3	133598175	133661893	-
ENSG00000242337.4	TFP1	chr3	133661998	133754576	+
ENSG00000252641.2	RNU6-678P	chr3	133664926	133665034	+
ENSG00000201394.1	RNA5SP140	chr3	133710076	133710167	-
ENSG00000091513.13	TF	chr3	133745956	133779006	+
ENSG00000244062.1	RP11-404G16.2	chr3	133760300	133762363	+
ENSG00000144867.10	SRPRB	chr3	133784033	133825772	+
ENSG00000154917.9	RAB6B	chr3	133824239	133895836	-
ENSG00000221972.3	C3orf36	chr3	133928145	133929812	-
ENSG00000174640.11	SLCO2A1	chr3	133932696	134052184	-
ENSG00000243832.1	RP11-202A13.1	chr3	134055256	134057648	-
ENSG00000163785.11	RYK	chr3	134065303	134250744	-
ENSG00000231845.3	HMGB3P14	chr3	134170487	134171085	+
ENSG00000281921.1	AC096967.1	chr3	134261776	134261911	+
ENSG00000240006.1	RP11-200A1.1	chr3	134313576	134321171	+
ENSG00000260633.1	RP11-375I20.6	chr3	134347288	134349233	-
ENSG00000214289.2	RPL39P5	chr3	134351852	134356561	-
ENSG00000114019.13	AMOTL2	chr3	134355874	134375479	-
ENSG00000277723.1	MIR6827	chr3	134367804	134367862	-
ENSG00000248377.1	HMGN1P9	chr3	134385197	134385494	+
ENSG00000221313.2	AC010207.1	chr3	134410044	134410140	-
ENSG00000214288.4	HMGB3P13	chr3	134437605	134438211	+
ENSG00000263554.1	MIR4788	chr3	134437827	134437906	+
ENSG00000129055.11	ANAPC13	chr3	134477706	134486716	-
ENSG00000182923.15	CEP63	chr3	134485743	134575017	+
ENSG00000249691.1	RP11-445J14.1	chr3	134510531	134511413	-
ENSG00000154928.15	EPHB1	chr3	134597801	135260467	+
ENSG00000174611.10	KY	chr3	134603138	134651636	-
ENSG00000253087.1	RNU6-1174P	chr3	134780527	134780627	-
ENSG00000201413.1	RNA5SP141	chr3	134783436	134783555	-
ENSG00000240086.4	RP11-657O9.1	chr3	135356067	135439888	-
ENSG00000242222.1	RP11-237P21.1	chr3	135925891	135926167	+
ENSG00000241905.1	RP11-305O4.1	chr3	135959275	135959590	-
ENSG00000073711.9	PPP2R3A	chr3	135965673	136147891	+
ENSG00000227267.3	RP11-305O4.2	chr3	136055184	136055764	+
ENSG00000273455.1	RP11-305O4.3	chr3	136087475	136087913	-
ENSG00000174579.3	MSL2	chr3	136148922	136197241	-
ENSG00000241438.1	TDGF1P6	chr3	136155549	136155996	+
ENSG00000244740.1	RP11-463H24.1	chr3	136205540	136205915	-
ENSG00000114054.12	PCCB	chr3	136250306	136337896	+
ENSG00000118007.11	STAG1	chr3	136336233	136752403	-
ENSG00000200571.1	RNU6-1284P	chr3	136430084	136430183	-
ENSG00000280829.1	Y_RNA	chr3	136588209	136588311	+
ENSG00000244101.1	HMGN1P10	chr3	136609050	136609602	+
ENSG00000252914.1	RNU6-789P	chr3	136721394	136721495	-
ENSG00000240695.1	RP11-102M11.1	chr3	136736500	136737229	-
ENSG00000261758.1	RP11-102M11.2	chr3	136752630	136755780	+
ENSG00000242968.1	RP11-731C17.1	chr3	136808551	136809623	-
ENSG00000168917.8	SLC35G2	chr3	136818647	136855892	+
ENSG00000273486.1	RP11-731C17.2	chr3	136837338	136839021	-
ENSG00000239213.4	NCK1-AS1	chr3	136841726	136862054	-
ENSG00000158092.5	NCK1	chr3	136862208	136949823	+
ENSG00000214283.4	RAD51AP1P1	chr3	136899076	136900076	-
ENSG00000174564.11	IL20RB	chr3	136946230	137011085	+
ENSG00000249407.1	IL20RB-AS1	chr3	136959125	136982196	-
ENSG00000201325.1	RNA5SP142	chr3	137518134	137518255	-
ENSG00000243886.1	RP11-575C1.1	chr3	137535572	137536142	-
ENSG00000242070.1	NPM1P17	chr3	137723774	137724543	+
ENSG00000168875.2	SOX14	chr3	137764284	137766338	+
ENSG00000239513.4	LINC01210	chr3	137771949	137780878	+
ENSG00000261146.1	RP11-2A4.4	chr3	137791973	137796678	+
ENSG00000241478.1	HSPA8P9	chr3	137880295	137882237	+
ENSG00000066405.11	CLDN18	chr3	137998735	138033655	+
ENSG00000272609.1	RP11-461M2.2	chr3	138004649	138005122	-
ENSG00000158163.13	DZIP1L	chr3	138061990	138115818	-
ENSG00000240668.1	KRT8P36	chr3	138101478	138102917	-
ENSG00000281378.1	AC023049.1	chr3	138102085	138102222	+
ENSG00000118017.3	A4GNT	chr3	138123718	138132387	-
ENSG00000138231.11	DBR1	chr3	138161012	138174949	-
ENSG00000114098.16	ARMC8	chr3	138187248	138298389	+
ENSG00000181322.12	NME9	chr3	138261437	138329886	-
ENSG00000158186.11	MRAS	chr3	138347648	138405534	+
ENSG00000158220.12	ESYT3	chr3	138434586	138481686	+
ENSG00000280399.1	RP11-80P20.3	chr3	138482065	138485755	+
ENSG00000114107.7	CEP70	chr3	138494344	138594538	-
ENSG00000158234.11	FAIM	chr3	138608606	138633376	+
ENSG00000174715.7	RP11-79L9.2	chr3	138643874	138644694	-
ENSG00000051382.7	PIK3CB	chr3	138652699	138834938	-
ENSG00000239207.2	GAPDHP39	chr3	138777832	138778810	+
ENSG00000242321.1	RPL23AP40	chr3	138796851	138797240	+
ENSG00000241429.1	EEF1A1P25	chr3	138825063	138826329	+
ENSG00000242244.1	ATP5G1P3	chr3	138889255	138889957	-
ENSG00000244578.1	LINC01391	chr3	138935189	138944020	-
ENSG00000183770.5	FOXL2	chr3	138944224	138947140	-
ENSG00000206262.7	FOXL2NB	chr3	138947234	138953451	+
ENSG00000206260.3	PRR23A	chr3	139005468	139006268	-
ENSG00000175110.10	MRPS22	chr3	139005806	139357223	+
ENSG00000184814.5	PRR23B	chr3	139019031	139020926	-
ENSG00000233701.3	PRR23C	chr3	139042102	139044892	-
ENSG00000251137.1	RPL7L1P7	chr3	139081654	139082377	-
ENSG00000232416.3	BPESC1	chr3	139104185	139125171	+
ENSG00000281473.1	PISRT1	chr3	139232992	139233522	+
ENSG00000276304.1	PISRT1	chr3	139233414	139233520	+
ENSG00000272656.1	RP11-219D15.3	chr3	139349024	139349371	-
ENSG00000184432.8	COPB2	chr3	139355600	139389732	-
ENSG00000248932.4	RP11-319G6.1	chr3	139389815	139583319	+
ENSG00000114113.5	RBP2	chr3	139452884	139480747	-
ENSG00000248790.1	RP11-319G6.3	chr3	139466430	139466795	+
ENSG00000178631.7	ACTG1P1	chr3	139493809	139494937	+
ENSG00000263538.1	AC097103.1	chr3	139494618	139494701	+
ENSG00000114115.8	RBP1	chr3	139517434	139539829	-
ENSG00000163864.13	NMNAT3	chr3	139560180	139678017	-
ENSG00000214280.3	RP11-553K23.2	chr3	139582928	139583593	-
ENSG00000201600.1	RN7SKP124	chr3	139584105	139584445	-
ENSG00000244692.3	RN7SL724P	chr3	139609669	139609939	-
ENSG00000261763.1	RP11-442N1.2	chr3	139678620	139682564	-
ENSG00000250543.1	RP11-442N1.1	chr3	139688403	139689342	-
ENSG00000251471.1	RP11-166D18.1	chr3	139837220	139859894	+
ENSG00000250161.1	TRMT112P5	chr3	139845078	139845411	-
ENSG00000158258.14	CLSTN2	chr3	139935185	140577397	+
ENSG00000249290.4	RP11-68L1.2	chr3	140449435	140460351	-
ENSG00000251058.1	RP11-68L1.1	chr3	140461000	140462825	-
ENSG00000216184.1	AC048346.1	chr3	140490052	140490144	-
ENSG00000250433.1	CLSTN2-AS1	chr3	140505611	140508789	-
ENSG00000249305.1	RP11-13L2.1	chr3	140619694	140619837	-
ENSG00000155890.3	TRIM42	chr3	140678039	140701150	+
ENSG00000261826.1	RP11-691G17.1	chr3	140865075	140867783	-
ENSG00000224085.3	RP11-4H14.1	chr3	140902194	140902651	+
ENSG00000114120.10	SLC25A36	chr3	140941830	140979933	+
ENSG00000248773.1	RP11-231L11.3	chr3	140972744	140973255	+
ENSG00000175093.4	SPSB4	chr3	141051402	141148611	+
ENSG00000251270.1	RP11-231L11.1	chr3	141115124	141124182	-
ENSG00000155893.10	PXYLP1	chr3	141228726	141294906	+
ENSG00000241400.1	RP11-764I5.1	chr3	141258418	141258779	+
ENSG00000249417.1	RP11-438D8.2	chr3	141267353	141367137	-
ENSG00000249540.1	RP11-789L4.1	chr3	141307612	141307933	-
ENSG00000177311.9	ZBTB38	chr3	141324213	141449792	+
ENSG00000215606.4	KRT18P35	chr3	141470634	141471902	-
ENSG00000155903.10	RASA2	chr3	141487047	141615342	+
ENSG00000280530.1	AC010184.1	chr3	141487181	141487424	-
ENSG00000250170.1	RASA2-IT1	chr3	141525133	141526121	+
ENSG00000249986.1	YWHAQP6	chr3	141600276	141600579	-
ENSG00000242104.3	RP11-340E6.1	chr3	141663199	141721073	+
ENSG00000241899.1	TPT1P3	chr3	141709016	141709832	-
ENSG00000241526.1	RP11-144C9.1	chr3	141724425	141724526	+
ENSG00000114125.12	RNF7	chr3	141738204	141747560	+
ENSG00000114124.2	GRK7	chr3	141778148	141818490	+
ENSG00000265391.1	AC112504.1	chr3	141787911	141788009	+
ENSG00000228398.3	HMGN2P25	chr3	141865012	141865279	-
ENSG00000069849.9	ATP1B3	chr3	141876124	141926514	+
ENSG00000200389.1	RNU6-509P	chr3	141902924	141903030	-
ENSG00000244124.1	ATP1B3-AS1	chr3	141918252	141919021	-
ENSG00000279147.1	RP11-271K21.12	chr3	141936707	141938547	-
ENSG00000114126.16	TFDP2	chr3	141944428	142149544	-
ENSG00000233597.3	RP11-343B5.1	chr3	142043623	142044198	-
ENSG00000206604.1	RNU6-425P	chr3	142145454	142145555	+
ENSG00000175066.14	GK5	chr3	142157527	142225607	-
ENSG00000114127.9	XRN1	chr3	142306607	142448062	-
ENSG00000251804.1	RNU6-1294P	chr3	142407657	142407737	-
ENSG00000202125.1	RNU1-100P	chr3	142420205	142420369	-
ENSG00000175054.13	ATR	chr3	142449235	142578826	-
ENSG00000242479.1	RP11-383G6.4	chr3	142450102	142452149	+
ENSG00000244327.1	RP11-383G6.3	chr3	142465315	142472337	-
ENSG00000242390.1	RPL6P9	chr3	142580910	142582399	+
ENSG00000252745.1	RNA5SP143	chr3	142591677	142591791	-
ENSG00000120756.11	PLS1	chr3	142596387	142713664	+
ENSG00000239641.1	PLS1-AS1	chr3	142654784	142656745	-
ENSG00000199319.1	RN7SKP25	chr3	142673597	142673904	+
ENSG00000144935.13	TRPC1	chr3	142724074	142807888	+
ENSG00000251787.1	RNU7-47P	chr3	142801207	142801268	+
ENSG00000163710.6	PCOLCE2	chr3	142815922	142889203	-
ENSG00000240950.1	RP11-372E1.1	chr3	142827096	142827728	-
ENSG00000243818.4	RP11-372E1.4	chr3	142926675	142942534	+
ENSG00000188582.7	PAQR9	chr3	142949164	142963682	-
ENSG00000241592.1	RP11-372E1.7	chr3	142960372	142960543	+
ENSG00000241570.7	PAQR9-AS1	chr3	142960650	143001559	+
ENSG00000163714.16	U2SURP	chr3	142964497	143060546	+
ENSG00000268129.1	RP11-91G21.1	chr3	143000907	143001467	-
ENSG00000243733.1	RP11-80H8.3	chr3	143111802	143112359	+
ENSG00000175040.5	CHST2	chr3	143119331	143124014	+
ENSG00000241679.2	RP11-80H8.4	chr3	143123362	143131893	+
ENSG00000211483.2	AC018450.1	chr3	143165648	143165737	+
ENSG00000244171.4	PBX2P1	chr3	143176327	143177617	+
ENSG00000181804.13	SLC9A9	chr3	143265222	143848531	-
ENSG00000240888.1	RP13-635I23.3	chr3	143313067	143314429	-
ENSG00000240012.1	SLC9A9-AS1	chr3	143342246	143347071	+
ENSG00000244493.1	SLC9A9-AS2	chr3	143381338	143382161	+
ENSG00000243033.2	GAPDHP47	chr3	143503275	143504273	-
ENSG00000243759.1	ST13P15	chr3	143517123	143518229	-
ENSG00000248374.1	RP11-501M7.1	chr3	143620528	143627690	+
ENSG00000235110.5	RP11-8J23.1	chr3	143855739	143856142	-
ENSG00000181744.7	C3orf58	chr3	143971798	144048719	+
ENSG00000222778.1	RNA5SP144	chr3	144186905	144187020	-
ENSG00000280397.1	RP11-42F12.1	chr3	144442211	144445844	-
ENSG00000244024.1	LARP7P4	chr3	145523538	145524415	+
ENSG00000241695.1	GM2AP1	chr3	145684572	145685092	+
ENSG00000239797.1	RPL21P39	chr3	145824257	145824739	-
ENSG00000273810.1	AC055758.1	chr3	145897286	145897374	+
ENSG00000244358.1	RP11-88H10.2	chr3	145939912	145961536	+
ENSG00000240095.1	RP11-88H10.3	chr3	145961755	145963623	+
ENSG00000261051.1	RP11-274H2.5	chr3	146059585	146061679	-
ENSG00000243415.2	RP11-274H2.2	chr3	146064042	146105204	+
ENSG00000240032.1	RP11-274H2.3	chr3	146066344	146069185	-
ENSG00000152952.10	PLOD2	chr3	146069440	146163653	-
ENSG00000114698.13	PLSCR4	chr3	146192339	146251179	-
ENSG00000243596.1	RP11-758I14.2	chr3	146342996	146348480	-
ENSG00000241358.1	RP11-758I14.3	chr3	146391363	146416603	-
ENSG00000163746.10	PLSCR2	chr3	146391421	146495991	-
ENSG00000279320.1	RP11-329N15.3	chr3	146504570	146506560	-
ENSG00000188313.11	PLSCR1	chr3	146515180	146544864	-
ENSG00000199812.1	RNU6-428P	chr3	146571477	146571583	+
ENSG00000231213.5	PLSCR5	chr3	146576555	146606216	-
ENSG00000241457.1	PLSCR5-AS1	chr3	146589602	146590325	+
ENSG00000243620.1	RP11-649A16.1	chr3	146909685	147370656	-
ENSG00000242671.1	RP11-232M24.1	chr3	146921923	146925218	+
ENSG00000207156.1	RNU6-505P	chr3	146996607	146996713	-
ENSG00000239412.1	RPL21P71	chr3	147276768	147277252	+
ENSG00000174963.16	ZIC4	chr3	147386046	147406860	-
ENSG00000241202.1	ZIC4-AS1	chr3	147386967	147387453	+
ENSG00000152977.8	ZIC1	chr3	147393422	147510293	+
ENSG00000240804.1	NPM1P28	chr3	147590996	147591835	-
ENSG00000239661.1	RP11-78O22.1	chr3	147844123	147846657	-
ENSG00000221431.1	AC092925.1	chr3	147911406	147911501	-
ENSG00000239922.1	RP11-71N10.1	chr3	147940004	148006755	+
ENSG00000241131.1	RP11-639B1.1	chr3	148078159	148088029	+
ENSG00000221457.2	AC092958.1	chr3	148080833	148080922	-
ENSG00000241792.1	RP11-501O2.1	chr3	148093175	148127233	+
ENSG00000244650.2	RP11-501O2.3	chr3	148160911	148226606	+
ENSG00000205412.5	HNRNPA1P20	chr3	148166344	148167298	-
ENSG00000243347.1	RP11-501O2.4	chr3	148195729	148280098	-
ENSG00000242440.1	RP11-501O2.5	chr3	148280891	148399956	+
ENSG00000241993.1	RPL38P1	chr3	148695994	148696204	-
ENSG00000144891.16	AGTR1	chr3	148697784	148743008	+
ENSG00000153002.10	CPB1	chr3	148791102	148860187	+
ENSG00000244089.1	HMGB1P30	chr3	148824782	148825387	-
ENSG00000240521.1	RP11-680B3.2	chr3	148850933	148960112	-
ENSG00000163751.3	CPA3	chr3	148865256	148897196	+
ENSG00000241627.3	UBQLN4P1	chr3	148985868	148987668	-
ENSG00000163754.16	GYG1	chr3	148991341	149027668	+
ENSG00000071794.14	HLTF	chr3	149030127	149086554	-
ENSG00000239718.1	HLTF-AS1	chr3	149086332	149102823	+
ENSG00000201031.1	Y_RNA	chr3	149094353	149094462	-
ENSG00000240511.1	MED28P2	chr3	149099499	149099815	-
ENSG00000163755.7	HPS3	chr3	149129584	149173732	+
ENSG00000047457.12	CP	chr3	149162410	149222055	-
ENSG00000240216.6	CPHL1P	chr3	149229356	149291800	-
ENSG00000244468.1	RP11-206M11.7	chr3	149284782	149333653	+
ENSG00000163762.5	TM4SF18	chr3	149318498	149334414	-
ENSG00000243822.1	RP11-2G17.1	chr3	149357169	149357545	-
ENSG00000169908.9	TM4SF1	chr3	149369022	149377865	-
ENSG00000240541.2	TM4SF1-AS1	chr3	149377778	149386583	+
ENSG00000243885.1	RP11-278L15.2	chr3	149384179	149385800	-
ENSG00000240246.1	RP11-167H9.1	chr3	149433044	149433274	-
ENSG00000241929.1	RP11-278L15.3	chr3	149462182	149464830	-
ENSG00000239408.1	RP11-278L15.4	chr3	149464839	149465201	-
ENSG00000169903.6	TM4SF4	chr3	149473974	149503281	+
ENSG00000244503.1	RP11-278L15.6	chr3	149494660	149495995	+
ENSG00000018408.13	WWTR1	chr3	149517235	149736714	-
ENSG00000252581.1	RNU6-1098P	chr3	149525631	149525726	+
ENSG00000241985.1	WWTR1-IT1	chr3	149648997	149650184	-
ENSG00000241313.2	WWTR1-AS1	chr3	149657020	149661364	+
ENSG00000114744.7	COMMD2	chr3	149738470	149752499	-
ENSG00000206199.8	ANKUB1	chr3	149761105	149968385	-
ENSG00000281611.1	AC069216.1	chr3	149766814	149766883	+
ENSG00000251854.1	RNU6-507P	chr3	149779009	149779108	-
ENSG00000082996.18	RNF13	chr3	149812708	149962139	+
ENSG00000252172.1	RNU6-720P	chr3	149917342	149917449	-
ENSG00000239351.1	NPM1P29	chr3	149938997	149939799	-
ENSG00000070087.12	PFN2	chr3	149964904	150050788	-
ENSG00000242791.2	RP11-651P23.5	chr3	149976755	149979355	+
ENSG00000224831.3	RP11-651P23.4	chr3	149982181	149983308	-
ENSG00000182000.9	RP11-651P23.2	chr3	149984395	149984797	+
ENSG00000241947.1	HNRNPA1P24	chr3	149999645	150000690	+
ENSG00000243944.4	RP11-167H9.4	chr3	150039214	150213726	+
ENSG00000240477.1	RP11-63E16.1	chr3	150050729	150051456	+
ENSG00000243321.3	RP11-167H9.3	chr3	150077494	150080117	-
ENSG00000241143.1	RPL32P9	chr3	150150538	150150944	+
ENSG00000241048.1	RP11-167H9.5	chr3	150202174	150225190	-
ENSG00000244541.4	LINC01213	chr3	150238519	150240209	+
ENSG00000278234.1	U2	chr3	150241777	150241860	+
ENSG00000243550.2	LINC01214	chr3	150265412	150287373	-
ENSG00000196428.11	TSC22D2	chr3	150408335	150466431	+
ENSG00000120742.9	SERP1	chr3	150541994	150603228	-
ENSG00000144895.10	EIF2A	chr3	150546678	150584242	+
ENSG00000198843.11	SELT	chr3	150602875	150630445	+
ENSG00000271711.1	RP11-392O18.2	chr3	150611262	150611877	-
ENSG00000163645.13	ERICH6	chr3	150659885	150703971	-
ENSG00000240137.4	ERICH6-AS1	chr3	150703564	150720146	+
ENSG00000244668.1	SNRPCP3	chr3	150719997	150720836	-
ENSG00000181788.3	SIAH2	chr3	150741127	150763477	-
ENSG00000244265.1	SIAH2-AS1	chr3	150761937	150762538	+
ENSG00000280141.1	AC016142.1	chr3	150819598	150819972	+
ENSG00000239265.4	CLRN1-AS1	chr3	150852484	151080726	+
ENSG00000214237.8	RP11-166N6.1	chr3	150871045	150891060	-
ENSG00000260234.4	RP11-166N6.3	chr3	150882997	150941743	-
ENSG00000243273.1	RP11-166N6.2	chr3	150890636	151038818	+
ENSG00000244382.1	RP11-373I8.1	chr3	150901154	150903394	-
ENSG00000163646.9	CLRN1	chr3	150926163	150972999	-
ENSG00000281338.1	AC020636.1	chr3	151024046	151024181	+
ENSG00000276055.1	CLRN1-AS1	chr3	151079506	151079584	+
ENSG00000144893.11	MED12L	chr3	151085697	151437072	+
ENSG00000199994.1	RNA5SP145	chr3	151188099	151188223	+
ENSG00000174946.6	GPR171	chr3	151197832	151203201	-
ENSG00000174944.7	P2RY14	chr3	151212117	151278467	-
ENSG00000264327.2	AC078816.1	chr3	151235948	151236036	+
ENSG00000239570.1	SETP11	chr3	151269440	151270129	+
ENSG00000138271.5	GPR87	chr3	151294086	151316952	-
ENSG00000181631.6	P2RY13	chr3	151326312	151329548	-
ENSG00000169313.9	P2RY12	chr3	151337380	151384812	-
ENSG00000152580.8	IGSF10	chr3	151425384	151458709	-
ENSG00000242810.1	MRPL42P6	chr3	151475804	151476174	-
ENSG00000242119.1	RP11-312P21.2	chr3	151499639	151499806	+
ENSG00000264330.1	MIR5186	chr3	151565876	151565995	-
ENSG00000222833.1	AC069067.1	chr3	151634350	151634463	+
ENSG00000241151.1	RP11-454C18.1	chr3	151637174	151657966	+
ENSG00000197953.5	AADACL2	chr3	151733916	151761339	+
ENSG00000242908.5	AADACL2-AS1	chr3	151751443	151928175	-
ENSG00000242097.1	RP11-64D22.1	chr3	151759747	151762011	-
ENSG00000240602.6	AADACP1	chr3	151770428	151784894	+
ENSG00000250271.1	RP11-64D22.5	chr3	151797484	151808249	+
ENSG00000114771.12	AADAC	chr3	151814037	151828488	+
ENSG00000198829.6	SUCNR1	chr3	151873643	151884619	+
ENSG00000239941.1	RP11-246A10.1	chr3	152118173	152151724	-
ENSG00000152601.16	MBNL1	chr3	152243828	152465780	+
ENSG00000229619.3	MBNL1-AS1	chr3	152262616	152269555	-
ENSG00000221962.4	TMEM14E	chr3	152340527	152340904	-
ENSG00000201217.1	Y_RNA	chr3	152449272	152449384	+
ENSG00000243305.1	RP11-362A9.3	chr3	152457759	152496813	-
ENSG00000244545.1	RP11-788A4.1	chr3	152648146	152650447	+
ENSG00000242561.1	ATP5LP5	chr3	152800434	152800732	-
ENSG00000169860.6	P2RY1	chr3	152834693	152841439	+
ENSG00000273789.1	AC013251.1	chr3	152919730	152919796	-
ENSG00000241810.1	HMGN2P13	chr3	153067278	153067551	+
ENSG00000241671.1	RP11-529G21.3	chr3	153129074	153129640	-
ENSG00000244268.1	RP11-529G21.2	chr3	153156511	153161775	-
ENSG00000181467.3	RAP2B	chr3	153162270	153167173	+
ENSG00000265813.2	RN7SL300P	chr3	153199700	153200017	-
ENSG00000241220.1	RP11-292E2.1	chr3	153357107	153374186	+
ENSG00000241912.1	RP11-292E2.2	chr3	153376831	153377562	+
ENSG00000238755.3	RP11-23D24.2	chr3	153384934	153980186	-
ENSG00000243012.1	RP11-292E2.4	chr3	153431856	153443531	+
ENSG00000207323.1	RNU6-901P	chr3	153471466	153471571	-
ENSG00000237787.4	C3orf79	chr3	153484495	153502697	+
ENSG00000200162.1	Y_RNA	chr3	153607377	153607479	+
ENSG00000243486.1	RP11-217E22.5	chr3	153881526	153940836	+
ENSG00000201398.1	U8	chr3	154007367	154007502	-
ENSG00000240068.1	RPL21P42	chr3	154023835	154024298	+
ENSG00000243069.6	ARHGEF26-AS1	chr3	154024401	154121332	-
ENSG00000114790.11	ARHGEF26	chr3	154121003	154257827	+
ENSG00000174953.12	DHX36	chr3	154272546	154324497	-
ENSG00000271922.1	snoU13	chr3	154329716	154329819	+
ENSG00000279305.1	RP11-316N24.2	chr3	154334809	154337047	-
